.hmiStatus.upperStacker.elevatorPositionMm,REAL,,,,Var,ReadWrite,308
.machineConfig.slitter1.knifePositionCorrectionArr,REAL,[1..20],,,Var,ReadWrite,309
.machineConfig.slitter1.scorerPositionCorrectionArr,REAL,[1..20],,,Var,ReadWrite,310
.machineConfig.slitter1.scorerAlignmentCompensationArr,REAL,[1..20],,,Var,ReadWrite,311
.machineConfig.slitter1.arrFlapPosition,INT,[1..27],,,Var,ReadWrite,312
.machineConfig.slitter1.toolFastPositioningVelocity,LREAL,,,,Var,ReadWrite,313
.machineConfig.slitter1.toolFastPositioningAccel,LREAL,,,,Var,ReadWrite,314
.machineConfig.slitter1.toolFastPositioningDecel,LREAL,,,,Var,ReadWrite,315
.machineConfig.slitter1.toolFastPositioningJerk,LREAL,,,,Var,ReadWrite,316
.machineConfig.slitter1.knifeSpeedOffset,REAL,,,,Var,ReadWrite,317
.machineConfig.slitter1.scorerSpeedOffset,REAL,,,,Var,ReadWrite,318
.machineConfig.slitter1.scorerHeightArr,REAL,[1..5],,,Var,ReadWrite,319
.machineConfig.slitter1.fluteNameArr[1],STRING,,81,,Var,ReadWrite,320
.machineConfig.slitter1.fluteNameArr[2],STRING,,81,,Var,ReadWrite,321
.machineConfig.slitter1.fluteNameArr[3],STRING,,81,,Var,ReadWrite,322
.machineConfig.slitter1.fluteNameArr[4],STRING,,81,,Var,ReadWrite,323
.machineConfig.slitter1.fluteNameArr[5],STRING,,81,,Var,ReadWrite,324
.machineConfig.upperKnife.speedCurve[10].sheetLength,REAL,,,,Var,ReadWrite,325
.machineConfig.upperKnife.speedCurve[10].machineSpeed,REAL,,,,Var,ReadWrite,326
.machineConfig.upperKnife.speedCurve[1].sheetLength,REAL,,,,Var,ReadWrite,327
.machineConfig.upperKnife.speedCurve[1].machineSpeed,REAL,,,,Var,ReadWrite,328
.machineConfig.upperKnife.speedCurve[2].sheetLength,REAL,,,,Var,ReadWrite,329
.machineConfig.upperKnife.speedCurve[2].machineSpeed,REAL,,,,Var,ReadWrite,330
.machineConfig.upperKnife.speedCurve[3].sheetLength,REAL,,,,Var,ReadWrite,331
.machineConfig.upperKnife.speedCurve[3].machineSpeed,REAL,,,,Var,ReadWrite,332
.machineConfig.upperKnife.speedCurve[4].sheetLength,REAL,,,,Var,ReadWrite,333
.machineConfig.upperKnife.speedCurve[4].machineSpeed,REAL,,,,Var,ReadWrite,334
.machineConfig.upperKnife.speedCurve[5].sheetLength,REAL,,,,Var,ReadWrite,335
.machineConfig.upperKnife.speedCurve[5].machineSpeed,REAL,,,,Var,ReadWrite,336
.machineConfig.upperKnife.speedCurve[6].sheetLength,REAL,,,,Var,ReadWrite,337
.machineConfig.upperKnife.speedCurve[6].machineSpeed,REAL,,,,Var,ReadWrite,338
.machineConfig.upperKnife.speedCurve[7].sheetLength,REAL,,,,Var,ReadWrite,339
.machineConfig.upperKnife.speedCurve[7].machineSpeed,REAL,,,,Var,ReadWrite,340
.machineConfig.upperKnife.speedCurve[8].sheetLength,REAL,,,,Var,ReadWrite,341
.machineConfig.upperKnife.speedCurve[8].machineSpeed,REAL,,,,Var,ReadWrite,342
.machineConfig.upperKnife.speedCurve[9].sheetLength,REAL,,,,Var,ReadWrite,343
.machineConfig.upperKnife.speedCurve[9].machineSpeed,REAL,,,,Var,ReadWrite,344
.machineConfig.upperKnife.infeedRollSpeedOffset,REAL,,,,Var,ReadWrite,345
.machineConfig.upperKnife.outfeedRollSpeedOffset,REAL,,,,Var,ReadWrite,346
.machineConfig.upperKnife.minLineSpeed,REAL,,,,Var,ReadWrite,347
.machineConfig.lowerKnife.speedCurve[10].sheetLength,REAL,,,,Var,ReadWrite,348
.machineConfig.lowerKnife.speedCurve[10].machineSpeed,REAL,,,,Var,ReadWrite,349
.machineConfig.lowerKnife.speedCurve[1].sheetLength,REAL,,,,Var,ReadWrite,350
.machineConfig.lowerKnife.speedCurve[1].machineSpeed,REAL,,,,Var,ReadWrite,351
.machineConfig.lowerKnife.speedCurve[2].sheetLength,REAL,,,,Var,ReadWrite,352
.machineConfig.lowerKnife.speedCurve[2].machineSpeed,REAL,,,,Var,ReadWrite,353
.machineConfig.lowerKnife.speedCurve[3].sheetLength,REAL,,,,Var,ReadWrite,354
.machineConfig.lowerKnife.speedCurve[3].machineSpeed,REAL,,,,Var,ReadWrite,355
.machineConfig.lowerKnife.speedCurve[4].sheetLength,REAL,,,,Var,ReadWrite,356
.machineConfig.lowerKnife.speedCurve[4].machineSpeed,REAL,,,,Var,ReadWrite,357
.machineConfig.lowerKnife.speedCurve[5].sheetLength,REAL,,,,Var,ReadWrite,358
.machineConfig.lowerKnife.speedCurve[5].machineSpeed,REAL,,,,Var,ReadWrite,359
.machineConfig.lowerKnife.speedCurve[6].sheetLength,REAL,,,,Var,ReadWrite,360
.machineConfig.lowerKnife.speedCurve[6].machineSpeed,REAL,,,,Var,ReadWrite,361
.machineConfig.lowerKnife.speedCurve[7].sheetLength,REAL,,,,Var,ReadWrite,362
.machineConfig.lowerKnife.speedCurve[7].machineSpeed,REAL,,,,Var,ReadWrite,363
.machineConfig.lowerKnife.speedCurve[8].sheetLength,REAL,,,,Var,ReadWrite,364
.machineConfig.lowerKnife.speedCurve[8].machineSpeed,REAL,,,,Var,ReadWrite,365
.machineConfig.lowerKnife.speedCurve[9].sheetLength,REAL,,,,Var,ReadWrite,366
.machineConfig.lowerKnife.speedCurve[9].machineSpeed,REAL,,,,Var,ReadWrite,367
.machineConfig.lowerKnife.infeedRollSpeedOffset,REAL,,,,Var,ReadWrite,368
.machineConfig.lowerKnife.outfeedRollSpeedOffset,REAL,,,,Var,ReadWrite,369
.machineConfig.lowerKnife.minLineSpeed,REAL,,,,Var,ReadWrite,370
.machineConfig.automaticOrderChange.automaticOrderChangeSpeed,REAL,,,,Var,ReadWrite,371
.machineConfig.automaticOrderChange.automaticOrderChangeSpeedMult,REAL,,,,Var,ReadWrite,372
.machineConfig.automaticOrderChange.rotaryKnifeSpeedMult,REAL,,,,Var,ReadWrite,373
.machineConfig.automaticOrderChange.slitterSpeedMult,REAL,,,,Var,ReadWrite,374
.machineConfig.automaticOrderChange.rampUpTimeSec,REAL,,,,Var,ReadWrite,375
.machineConfig.automaticOrderChange.rampDownTimeSec,REAL,,,,Var,ReadWrite,376
.machineConfig.automaticOrderChange.slitterPaperPresenceDelay,UDINT,,,,Var,ReadWrite,377
.machineConfig.automaticOrderChange.stackerDischargeDelay,UDINT,,,,Var,ReadWrite,378
.hmiCommands.slitter1.executeHomeCmd,BOOL,,,,Var,ReadWrite,379
.hmiCommands.slitter1.executePositioningCmd,BOOL,,,,Var,ReadWrite,380
.currentOrder.aocRequest,BOOL,,,,Var,ReadWrite,381
.hmiCommands.slitter1.scorerHeightIncCmd,BOOL,,,,Var,ReadWrite,382
.hmiCommands.slitter1.scorerHeightDecCmd,BOOL,,,,Var,ReadWrite,383
.currentOrder.linearMetersRemaining,REAL,,,,Var,ReadWrite,384
.currentOrder.linearMeters,REAL,,,,Var,ReadWrite,385
.hmiStatus.slitter1.scorerHeight,REAL,,,,Var,ReadWrite,386
.hmiStatus.alarmActive,BOOL,,,,Var,ReadWrite,387
